datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-08 08:00:00.0000,-2.91049488941146,-1.186044833083103,0.386604044070706,0.001909043265076005,-0.008347430152717425,0.001816594516846934,3
A.D. 2024-Oct-08 09:00:00.0000,-2.910415322276389,-1.186392633041911,0.3866797323599701,0.001910179201157184,-0.008346967852148852,0.001816443364457875,3
A.D. 2024-Oct-08 10:00:00.0000,-2.910335707812788,-1.186740413735967,0.3867554143507989,0.001911315034599197,-0.008346505444775785,0.0018162921919964,3
A.D. 2024-Oct-08 11:00:00.0000,-2.910256046024932,-1.187088175160823,0.3868310900423569,0.001912450765405148,-0.008346042930615683,0.001816140999466348,3
A.D. 2024-Oct-08 12:00:00.0000,-2.910176336917096,-1.187435917312036,0.3869067594338093,0.001913586393578141,-0.008345580309686011,0.001815989786871558,3
A.D. 2024-Oct-08 13:00:00.0000,-2.910096580493559,-1.187783640185149,0.386982422524318,0.001914721919121243,-0.008345117582004236,0.001815838554215873,3
A.D. 2024-Oct-08 14:00:00.0000,-2.910016776758596,-1.188131343775718,0.3870580793130482,0.00191585734203756,-0.008344654747587811,0.00181568730150313,3
A.D. 2024-Oct-08 15:00:00.0000,-2.909936925716481,-1.188479028079301,0.387133729799165,0.001916992662330197,-0.008344191806454179,0.001815536028737165,3
A.D. 2024-Oct-08 16:00:00.0000,-2.909857027371493,-1.188826693091442,0.3872093739818315,0.001918127880002224,-0.008343728758620798,0.001815384735921817,3
A.D. 2024-Oct-08 17:00:00.0000,-2.909777081727907,-1.189174338807702,0.3872850118602129,0.001919262995056748,-0.008343265604105105,0.001815233423060918,3
A.D. 2024-Oct-08 18:00:00.0000,-2.909697088789997,-1.189521965223637,0.3873606434334751,0.001920398007496876,-0.00834280234292453,0.001815082090158303,3
A.D. 2024-Oct-08 19:00:00.0000,-2.90961704856204,-1.189869572334799,0.3874362687007815,0.001921532917325678,-0.00834233897509652,0.001814930737217806,3
A.D. 2024-Oct-08 20:00:00.0000,-2.909536961048312,-1.190217160136746,0.3875118876612979,0.001922667724546265,-0.008341875500638491,0.001814779364243258,3
A.D. 2024-Oct-08 21:00:00.0000,-2.909456826253086,-1.190564728625039,0.3875875003141904,0.001923802429161745,-0.008341411919567863,0.001814627971238489,3
A.D. 2024-Oct-08 22:00:00.0000,-2.909376644180639,-1.19091227779523,0.3876631066586231,0.00192493703117519,-0.00834094823190206,0.00181447655820733,3
A.D. 2024-Oct-08 23:00:00.0000,-2.909296414835247,-1.191259807642882,0.3877387066937624,0.001926071530589711,-0.008340484437658497,0.001814325125153608,3
A.D. 2024-Oct-09 00:00:00.0000,-2.909216138221182,-1.191607318163556,0.3878143004187748,0.001927205927408418,-0.008340020536854573,0.001814173672081151,3
A.D. 2024-Oct-09 01:00:00.0000,-2.909135814342721,-1.191954809352808,0.3878898878328248,0.001928340221634399,-0.008339556529507708,0.001814022198993784,3
A.D. 2024-Oct-09 02:00:00.0000,-2.909055443204138,-1.1923022812062,0.3879654689350793,0.001929474413270754,-0.008339092415635293,0.001813870705895335,3
A.D. 2024-Oct-09 03:00:00.0000,-2.908975024809706,-1.192649733719299,0.3880410437247051,0.001930608502320597,-0.008338628195254714,0.001813719192789624,3
A.D. 2024-Oct-09 04:00:00.0000,-2.908894559163702,-1.19299716688766,0.3881166122008675,0.001931742488787004,-0.008338163868383373,0.001813567659680478,3
